"title","seller_name","brand","description","initial_price","final_price","currency","availability","reviews_count","categories","asin","buybox_seller","number_of_sellers","root_bs_rank","answered_questions","domain","images_count","url","video_count","image_url","item_weight","rating","product_dimensions","seller_id","date_first_available","discount","model_number","manufacturer","department","plus_content","upc","video","top_review","variations","delivery","features","format","buybox_prices","parent_asin","input_asin","ingredients","origin_url","bought_past_month","is_available","root_bs_category","bs_category","bs_rank","badge","subcategory_rank","amazon_choice","images","product_details","prices_breakdown","country_of_origin","from_the_brand","product_description","seller_url","customer_says","sustainability_features","climate_pledge_friendly","videos","other_sellers_prices","downloadable_videos","editorial_reviews","about_the_author","sponsered"
"LUNARM 2 PCS Tracing Wheel - Professional Stitch Marking Spacer, 4mm and 2mm Leather Needle Point Tracing Wheel with Wooden Handle for Arts and Leather Crafts","******","LUNARM","LUNARM 2 PCS Tracing Wheel Package includes 2 x Tracing wheel sewing tools Specifications: Color: black, wood color Material: stainless steel, wood Size: 6.89inch(Black),5.91inch(wood color) Note: 1.Keep the pointed wheel away from children. 2.There may be a 1 - 2 cm deviation due to the different measurement methods. Professional Stitch Marking Spacer Strong raw materials Comfortable wooden handle Easy to use Sharp points, it is wonderful for marking everything from muslin with wax trace to oak tag to just transferring patterns for modifying. Widely Use Tracing Wheel -- Features A useful tool for the leathercraft and sewing for overstitch marking or spacing.A practical and useful tool for any tailors, dressmakers, and sewing pattern kit.Lightweight and handy wheel which is convenient for bringing, a must tool for a chic design major, tailor and dressmaker.Leather traction wheels with wooden handles and different types of gears, nice to be applied for leather trimming, marking, line drawing, suitable for hobby, arts and crafts, sewing supplies and industrial uses.The length of the wooden handle is suitable for hand control, and the cylindrical handle of our serrated tracing wheel can reduce the pressure on the finger joints when rolling it.Easy to use, sharp points, it is wonderful for marking everything from muslin with wax trace to oak tag to just transferring patterns for modifying. Excellent needlepoint tracing wheel. Tracing Wheel -- Features A useful tool for the leathercraft and sewing for overstitch marking or spacing.A practical and useful tool for any tailors, dressmakers, and sewing pattern kit.Lightweight and handy wheel which is convenient for bringing, a must tool for a chic design major, tailor and dressmaker.Leather traction wheels with wooden handles and different types of gears, nice to be applied for leather trimming, marking, line drawing, suitable for hobby, arts and crafts, sewing supplies and industrial uses.The length of the wooden handle is suitable for hand control, and the cylindrical handle of our serrated tracing wheel can reduce the pressure on the finger joints when rolling it.Easy to use, sharp points, it is wonderful for marking everything from muslin with wax trace to oak tag to just transferring patterns for modifying. Excellent needlepoint tracing wheel. Tracing Wheel Tracing Wheel Leather Pony Waxed Thread Stitch Locking Clip Bias Tape Maker Kit Add to Cart Add to Cart Add to Cart Add to Cart Add to Cart Add to Cart Customer Reviews 4.6 out of 5 stars 1,852 4.6 out of 5 stars 1,852 4.6 out of 5 stars 535 4.4 out of 5 stars 227 4.7 out of 5 stars 1,744 4.6 out of 5 stars 1,003 Price $8.99$8.99 $5.99$5.99 $32.99$32.99 $9.99$9.99 $5.99$5.99 $19.99$19.99 Quantity 3PCS 2PCS 37PCS 8 Colors 315PCS 26PCS Easy To Use ✓ ✓ ✓ ✓ ✓ ✓ Features 3 Pcs Tracing Wheel Sewing Tool for Leathercraft, Professional Stitch Marking Spacer 2 Pcs Tracing Wheel Sewing Tool for Arts and Leather Crafts Leather Pony with Large Eye Sewing Needles and Nail Files for DIY Leather Hand Stitching 8 Colors Leather Thread 150D 1mm Waxed Thread Cord Stitch knitting clips stitch markers can be used in knitting, crocheting, DIY handicrafts and other projects 4 PCS high quality binder foot & measuring tape",6.49,6.49,"USD","In Stock",1852,"[""Arts, Crafts & Sewing"",""Sewing"",""Sewing Notions & Supplies"",""Sewing Tools"",""Marking & Tracing Tools""]","B08941QJH8","Lunarm",1,4600,0,"https://www.amazon.com/",7,"https://www.amazon.com/LUNARM-PCS-Tracing-Wheel-Professional/dp/B08941QJH8?th=1&psc=1&language=en_US&currency=USD",4,"https://m.media-amazon.com/images/I/515KRW6NRnL._AC_SL1500_.jpg","2.39 ounces",4.6,"3.15 x 1.57 x 1.57 inches","A18TE8BWOGVX1T","May 25, 2020",,"LUNARM11","LUNARM","Arts, Crafts & Sewing",true,,true,"It trace the images very smoothly on the cardboard with these tools.","[{""asin"":""B08DTVDZ68"",""currency"":""USD"",""image"":""https://m.media-amazon.com/images/I/3129vT0wxbL._SS60_.jpg"",""name"":""Black Wood Yellow"",""price"":8.99,""unit_price"":null},{""asin"":""B0CH9TQDQY"",""currency"":""USD"",""image"":""https://m.media-amazon.com/images/I/31guBIVZaLL._SS60_.jpg"",""name"":""Red-brown"",""price"":7.99,""unit_price"":null},{""asin"":""B08941QJH8"",""currency"":""USD"",""image"":""https://m.media-amazon.com/images/I/3111rF2+OaL._SS60_.jpg"",""name"":""Black and Wood"",""price"":6.49,""unit_price"":null},{""asin"":""B0894FDBFM"",""currency"":""USD"",""image"":""https://m.media-amazon.com/images/I/31X5-Uk+4oL._SS60_.jpg"",""name"":""Yellow and Blue"",""price"":5.99,""unit_price"":null}]","[""FREE delivery Wednesday, February 26 on orders shipped by Amazon over $35"",""Or Prime members get FREE delivery Saturday, February 22. Order within 19 hrs 31 mins. Join Prime""]","[""2 Size Our tracing wheelset has 2 convenient sizes to select, 5.91inch/15cm, 6.89inch/17.5cm, to meet your basic needs. they use high-quality materials, high hardness, sturdiness and durability, no rust, corrosion resistance, and long service life."",""Easy and convenient A very good quality tracing wheel sewing tool. Specially designed finer, smooth serrate tooth, practical and useful sewing tool. Ingeniously manufactured to ensure that the saw gear is firm during use so that it can be in a straight line every time without crooking or oblique."",""Ergonomic design Spacial design for easy use and comfort to the hand. The handle of the needlepoint tracing wheel is ergonomic, which can relax your wrist and reduce hand fatigue, eliminates stress and strain on the joints, so you can work for a long time, fully enjoy your work."",""Wide use A handle tracing wheel is a great tool for tracing, transferring patterns, quilting, sewing, and all other similar projects be it with fabric, leather, or wood. Tracing Wheel Sewing Tool suitable for punching, perforating, aligning holes, can be used to mark."",""Easy to use Sharp points, it is wonderful for marking everything from muslin with wax trace to oak tag to just transferring patterns for modifying.Excellent needlepoint tracing wheel. The sharp blade can easily cut thick cloth, reduce hand fatigue, speed up the punching speed, and save time.""]",,"{""final_price"":6.49,""unit_price"":null}","B0DCFFWF57","B08941QJH8",,,500,true,"Arts, Crafts & Sewing","Sewing Marking & Tracing Tools",20,"Amazon's  Choice","[{""subcategory_name"":""Sewing Marking & Tracing Tools"",""subcategory_rank"":20},{""subcategory_name"":""Leathercraft Supplies"",""subcategory_rank"":50}]",true,"[""https://m.media-amazon.com/images/I/515KRW6NRnL._AC_SL1500_.jpg"",""https://m.media-amazon.com/images/I/51f5mystdSL._AC_SL1001_.jpg"",""https://m.media-amazon.com/images/I/61-RzleCCnL._AC_SL1001_.jpg"",""https://m.media-amazon.com/images/I/71H5K2KSPJL._AC_SL1001_.jpg"",""https://m.media-amazon.com/images/I/61xucKmkf1L._AC_SL1001_.jpg"",""https://m.media-amazon.com/images/I/519znR9ciJL._AC_SL1001_.jpg"",""https://m.media-amazon.com/images/I/71WuAmhYgOL._AC_SL1001_.jpg""]","[{""type"":""Product Dimensions"",""value"":""3.15 x 1.57 x 1.57 inches""},{""type"":""Item model number"",""value"":""LUNARM11""},{""type"":""ASIN"",""value"":""B08941QJH8""},{""type"":""Customer Reviews"",""value"":""4.64.6 out of 5 stars1,852 ratings4.6 out of 5 stars""},{""type"":""Best Sellers Rank"",""value"":""#4,600 in Arts, Crafts & Sewing (See Top 100 in Arts, Crafts & Sewing)#20 in Sewing Marking & Tracing Tools#50 in Leathercraft Supplies""},{""type"":""Item Weight"",""value"":""2.39 ounces""},{""type"":""Manufacturer"",""value"":""LUNARM""},{""type"":""Country of Origin"",""value"":""China""},{""type"":""Date First Available"",""value"":""May 25, 2020""}]","{""deal_type"":null,""list_price"":null,""typical_price"":null}","China","[""https://m.media-amazon.com/images/S/aplus-media-library-service-media/ebea9e7e-3438-40b7-b50b-831bd97c719e.__CR0,0,1464,625_PT0_SX1464_V1___.jpg"",""https://m.media-amazon.com/images/S/aplus-media-library-service-media/8c564c0d-4b8b-4a31-8363-87dc9cdebad9.__CR0,0,315,145_PT0_SX315_V1___.jpg"",""https://m.media-amazon.com/images/I/3111rF2%2BOaL.__AC_SR166,182___.jpg"",""https://m.media-amazon.com/images/I/61ajpDoufWS.__AC_SR166,182___.jpg"",""https://m.media-amazon.com/images/I/51Zdl6ipyxL.__AC_SR166,182___.jpg"",""https://m.media-amazon.com/images/I/51fgCgRaJZL.__AC_SR166,182___.jpg"",""https://m.media-amazon.com/images/I/51JkfWR2rML.__AC_SR166,182___.jpg"",""https://m.media-amazon.com/images/I/51Zye8ICGsL.__AC_SR166,182___.jpg"",""https://m.media-amazon.com/images/I/4126ElxoAQL.__AC_SR166,182___.jpg"",""https://m.media-amazon.com/images/I/51yr22WovTL.__AC_SR166,182___.jpg"",""https://m.media-amazon.com/images/I/51HF3nPlqsL.__AC_SR166,182___.jpg"",""https://m.media-amazon.com/images/I/41GmKu02osL.__AC_SR166,182___.jpg"",""https://m.media-amazon.com/images/I/51uJdHSgVhL.__AC_SR166,182___.jpg"",""https://m.media-amazon.com/images/I/519br90ViJL.__AC_SR166,182___.jpg"",""https://m.media-amazon.com/images/I/51qnnZkFmvL.__AC_SR166,182___.jpg"",""https://m.media-amazon.com/images/I/5137HcdWQQL.__AC_SR166,182___.jpg"",""https://m.media-amazon.com/images/I/51Vzwds8JSL.__AC_SR166,182___.jpg"",""https://m.media-amazon.com/images/I/61p8vTdskVL.__AC_SR166,182___.jpg"",""https://m.media-amazon.com/images/I/41330F%2BsXML.__AC_SR166,182___.jpg"",""https://m.media-amazon.com/images/I/414FNJiTcUL.__AC_SR166,182___.jpg"",""https://m.media-amazon.com/images/I/41XTZamRiiL.__AC_SR166,182___.jpg"",""https://m.media-amazon.com/images/I/51L62b8d8lL.__AC_SR166,182___.jpg"",""https://m.media-amazon.com/images/S/aplus-media-library-service-media/a656c25c-c502-441e-b240-1d8c3e09bb59.__CR0,0,362,453_PT0_SX362_V1___.jpg"",""https://m.media-amazon.com/images/S/aplus-media-library-service-media/6883a566-5e38-4106-956e-f4cf49234cc1.__CR0,0,362,453_PT0_SX362_V1___.jpg"",""https://m.media-amazon.com/images/S/aplus-media-library-service-media/063e787b-8b93-495d-a5a2-7eb9d7465520.__CR0,0,362,453_PT0_SX362_V1___.jpg"",""https://m.media-amazon.com/images/S/aplus-media-library-service-media/4cad265a-c016-434d-ac4b-8589c16bf92c.__CR0,0,362,453_PT0_SX362_V1___.jpg""]","[{""type"":""image"",""url"":""https://m.media-amazon.com/images/S/aplus-media/sc/b746a2e9-8b3e-40f9-b319-30b48030607c.__CR0,0,970,600_PT0_SX970_V1___.jpg""},{""type"":""image"",""url"":""https://m.media-amazon.com/images/S/aplus-media/sc/fdcc7614-c4cb-4dc8-856d-1c7dd96f285c.__CR0,0,970,300_PT0_SX970_V1___.jpg""},{""type"":""image"",""url"":""https://m.media-amazon.com/images/S/aplus-media/sc/51adf84d-dc9b-4142-93c5-2a4e1f544711.__CR0,0,970,300_PT0_SX970_V1___.jpg""},{""type"":""image"",""url"":""https://m.media-amazon.com/images/S/aplus-media/sc/cbb8f408-423c-4cb3-9fea-187c88d7426f.__CR0,0,970,300_PT0_SX970_V1___.jpg""},{""type"":""image"",""url"":""https://m.media-amazon.com/images/S/aplus-media-library-service-media/df0b9a8b-def2-4f7b-81df-da5f2108905f.__CR0,0,150,300_PT0_SX150_V1___.jpg""},{""type"":""image"",""url"":""https://m.media-amazon.com/images/S/aplus-media-library-service-media/b4658588-6a15-4305-9338-cba0b580ac41.__CR0,0,150,300_PT0_SX150_V1___.jpg""},{""type"":""image"",""url"":""https://m.media-amazon.com/images/S/aplus-media-library-service-media/4907d9fc-5210-4ccd-9be3-81473e9e15b8.__CR0,0,150,300_PT0_SX150_V1___.jpg""},{""type"":""image"",""url"":""https://m.media-amazon.com/images/S/aplus-media-library-service-media/ca43658e-5c31-47fc-b8c3-3ee701a8509d.__CR0,0,150,300_PT0_SX150_V1___.jpg""},{""type"":""image"",""url"":""https://m.media-amazon.com/images/S/aplus-media-library-service-media/ab24c537-1ff9-4250-9a80-35411dd1a558.__CR0,0,150,300_PT0_SX150_V1___.jpg""},{""type"":""image"",""url"":""https://m.media-amazon.com/images/S/aplus-media-library-service-media/edd93703-6c5e-41a9-aeea-5c66413ed70e.__CR0,0,150,300_PT0_SX150_V1___.jpg""}]","https://www.amazon.com/sp?ie=UTF8&seller=A18TE8BWOGVX1T&asin=B08941QJH8","Customers find the product functional, well-made, and a good value. They find it easy to use for pattern making and stenciling. Many appreciate its appearance. However, opinions differ regarding its sharpness.",,false,"[""https://www.amazon.com/vdp/03f16646fe8e4c61a489e18881722f0a"",""https://www.amazon.com/vdp/0d5d456f216146fcbf6d311f5ef946ae"",""https://www.amazon.com/vdp/0d6ba22804944cacb055a089eb154691"",""https://www.amazon.com/vdp/01d29e519ea844fc9a3264d410c933ef""]",,"[""https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/09fa48b0-f79b-4832-95c9-ec84bfe687c1/default.jobtemplate.hls.m3u8"",""https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/d6382599-9a56-4276-8cb1-4a72992634eb/default.jobtemplate.hls.m3u8"",""https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/3d487462-c91d-476a-a27d-9c5367e9899b/default.jobtemplate.hls.m3u8"",""https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-us-east-1-prod/74e58307-af49-4ba9-bb46-49d0a01dbc8c/default.vertical.jobtemplate.hls.m3u8""]",,,true
